time,open,high,low,close,triggerTop,triggerBottom,Setup trigger up,Symbol success up,Symbol fail up,Setup trigger down,Symbol success down,Symbol fail down,bar_index,bix_threshold,array.size(imba),Fractal High,Fractal Low,HH,LH,LL,HL,triggerTop,triggerBottom,Setup trigger up,Symbol success up,Symbol fail up,Setup trigger down,Symbol success down,Symbol fail down,Tick (Open),Tick (High,Tick (Low),Tick (Close)
1684414200,4171,4171.5,4166.5,4169.25,0,0,0,0,0,0,0,0,20185,20085,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1684414500,4169.25,4169.25,4164,4164.5,0,0,0,0,0,0,0,0,20186,20086,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1684414800,4164.5,4166.5,4162.75,4164.25,0,0,0,0,0,0,0,0,20187,20087,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1684415100,4164.25,4165,4161.25,4164.5,0,0,0,0,0,0,0,0,20188,20088,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1684415400,4164.5,4165.25,4163.5,4164.75,0,0,0,0,0,0,0,0,20189,20089,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1684415700,4164.5,4169,4164.5,4168.25,0,0,0,0,0,0,0,0,20190,20090,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1684416000,4168.25,4168.5,4167,4167.25,0,0,0,0,0,0,0,0,20191,20091,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1684416300,4167.25,4167.5,4165.75,4167,0,0,0,0,0,0,0,0,20192,20092,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1684416600,4167.25,4168.75,4164.75,4166.75,0,0,0,0,0,0,0,0,20193,20093,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,-870,-433,-870,-447
1684416900,4166.75,4172.5,4165.5,4171.25,0,0,0,0,0,0,0,0,20194,20094,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,-449,-1,-557,-90
1684417200,4171.25,4173,4167.25,4169.25,0,0,0,0,0,0,0,0,20195,20095,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,-86,204,-418,-70
1684417500,4169,4170.75,4168.25,4169.25,0,0,0,0,0,0,0,0,20196,20096,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,-58,204,-326,-253
1684417800,4169,4170.5,4166.5,4168.25,0,0,0,0,0,0,0,0,20197,20097,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,-239,-23,-436,-227
1684418100,4168.25,4170.5,4166,4169.75,0,0,0,0,0,0,0,0,20198,20098,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,-203,282,-503,282
1684418400,4169.75,4170.5,4167.75,4168.5,0,0,0,0,0,0,0,0,20199,20099,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,276,344,-12,-8
1684418700,4168.75,4176,4168,4174.5,0,0,0,0,0,0,0,0,20200,20100,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,8,708,-174,318
1684419000,4174.5,4178.25,4174.25,4175.25,0,0,0,0,0,0,0,0,20201,20101,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,286,826,104,118
1684419300,4175.5,4181,4174,4179.5,0,0,0,0,0,0,0,0,20202,20102,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,122,877,32,547
1684419600,4179.75,4187.5,4179.75,4186.25,0,0,0,0,0,0,0,0,20203,20103,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,549,991,377,519
1684419900,4186.5,4187.5,4183.25,4187.5,0,0,0,0,0,0,0,0,20204,20104,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,503,503,-154,290
1684420200,4187.5,4193.5,4187.5,4193.5,1,0,0,0,0,0,0,0,20205,20105,500,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,0,0,0,286,814,228,792
1684420500,4193.25,4194,4190.5,4192.75,0,0,0,0,0,0,0,0,20206,20106,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,800,854,-19,460
1684420800,4193,4193,4185,4185.75,0,0,0,0,0,0,0,0,20207,20107,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,432,432,-342,-172
1684421100,4186,4190.5,4184.25,4189.75,0,0,0,0,0,0,0,0,20208,20108,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,-170,700,-310,354
1684421400,4190,4190.25,4187.25,4189.75,0,0,0,0,0,0,0,0,20209,20109,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,348,348,-72,88
1684421700,4190,4191.5,4189,4191.25,0,0,0,0,0,0,0,0,20210,20110,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,82,352,58,294
1684422000,4191.5,4198,4191.25,4197.5,0,0,0,0,0,0,0,0,20211,20111,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,330,820,120,136
1684422300,4197.5,4198,4195.25,4197,0,0,0,0,0,0,0,0,20212,20112,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,140,241,-251,119
1684422600,4197,4197,4191.75,4192.75,0,0,0,0,0,0,0,0,20213,20113,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,117,117,-342,-108
1684422900,4192.75,4194.25,4192.25,4193,0,0,0,0,0,0,0,0,20214,20114,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,-80,508,-80,248
1684423200,4193,4194,4187.75,4191.25,0,0,0,0,0,0,0,0,20215,20115,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,252,398,-522,274
1684423500,4191.5,4192.75,4188.5,4191.5,0,0,0,0,0,0,0,0,20216,20116,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,270,280,-164,83
1684423800,4191.75,4192.75,4189.5,4191.5,0,0,0,0,0,0,0,0,20217,20117,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,87,293,-89,-25
1684424100,4191.5,4193.5,4190,4191,0,0,0,0,0,0,0,0,20218,20118,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,-7,408,-253,-61
1684424400,4191,4193.75,4189.75,4192.25,0,0,0,0,0,0,0,0,20219,20119,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,-69,357,-305,43
1684424700,4192.5,4199.25,4192.25,4197.25,0,0,0,0,0,0,0,0,20220,20120,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,37,897,37,317
1684425000,4197.25,4199,4196.25,4198,0,0,0,0,0,0,0,0,20221,20121,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,301,639,301,539
1684425300,4198.25,4199.25,4186.25,4189.25,0,0,0,0,0,0,0,0,20222,20122,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,543,697,-714,-216
1684425600,4189.5,4189.75,4187,4188.25,0,0,0,0,0,0,0,0,20223,20123,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,-212,-16,-478,-371
1684425900,4188.25,4189,4182,4184.5,0,0,0,0,0,0,0,0,20224,20124,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,-375,-111,-843,-320
1684426200,4184.5,4188,4178.75,4179.5,0,0,0,0,0,0,0,0,20225,20125,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,-322,138,-861,-861
1684426500,4179.25,4183.75,4175.5,4181.75,0,0,0,0,0,0,0,0,20226,20126,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,-865,316,-1091,-150
1684426800,4181.5,4183.5,4179,4182.75,0,0,0,0,0,0,0,0,20227,20127,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,-132,172,-484,70
1684427100,4182.5,4183.25,4178,4180,0,0,0,0,0,0,0,0,20228,20128,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,68,68,-794,-419
1684427400,4180.25,4182.5,4179,4181.25,0,0,0,0,0,0,0,0,20229,20129,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,-409,39,-489,-305
1684427700,4181.25,4183.25,4178.75,4179.25,0,0,0,0,0,0,0,0,20230,20130,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,-297,273,-559,-445
1684428000,4179.25,4182,4177,4181.5,0,0,0,0,0,0,0,0,20231,20131,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,-439,413,-439,403
1684428300,4181.25,4182.5,4179.5,4180.75,0,0,0,0,0,0,0,0,20232,20132,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,451,471,-273,-185
1684428600,4180.5,4181.25,4178.5,4180.75,0,0,0,0,0,0,0,0,20233,20133,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,-195,71,-567,-211
1684428900,4180.75,4180.75,4175.75,4180.25,0,0,0,0,0,0,0,0,20234,20134,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,-177,238,-735,236
1684429200,4180.5,4183.5,4180.25,4182,0,0,0,0,0,0,0,0,20235,20135,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,234,648,-30,28
1684429500,4182,4184.25,4180.75,4183.5,0,0,0,0,0,0,0,0,20236,20136,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,44,422,-128,394
1684429800,4183.25,4184,4180.5,4181.5,0,0,0,0,0,0,0,0,20237,20137,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,392,392,-465,-361
1684430100,4181.5,4186.5,4181.25,4186,0,0,0,0,0,0,0,0,20238,20138,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,-359,487,-363,289
1684430400,4185.75,4188.5,4185.5,4188.25,0,0,0,0,0,0,0,0,20239,20139,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,295,647,165,303
1684430700,4188.25,4190.75,4179.5,4179.75,0,0,0,0,0,0,0,0,20240,20140,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,301,719,-728,-728
1684431000,4180,4184.5,4178,4183.75,0,0,0,0,0,0,0,0,20241,20141,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,-734,292,-828,184
1684431300,4183.75,4185,4180.25,4180.75,0,0,0,0,0,0,0,0,20242,20142,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,182,326,-230,-32
1684431600,4180.5,4182,4177.5,4177.5,0,0,0,0,0,0,0,0,20243,20143,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,-38,-38,-660,-524
1684431900,4177.5,4179.75,4173.75,4179,0,0,0,0,0,0,0,0,20244,20144,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,-518,150,-844,100
1684432200,4179,4179,4176,4176.75,0,0,0,0,0,0,0,0,20245,20145,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,102,112,-326,-286
1684432500,4176.5,4176.5,4172.5,4174.5,0,0,0,0,0,0,0,0,20246,20146,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,-282,66,-724,56
1684432800,4174.5,4177.25,4173,4174.75,0,0,0,0,0,0,0,0,20247,20147,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,60,538,-64,8
1684433100,4174.5,4177,4173.75,4175.25,0,0,0,0,0,0,0,0,20248,20148,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,2,278,-276,79
1684433400,4175,4176.5,4174,4176,0,0,0,0,0,0,0,0,20249,20149,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,77,319,-213,319
1684433700,4176.25,4181.25,4176,4181,0,0,0,0,0,0,0,0,20250,20150,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,337,665,285,599
1684434000,4180.75,4184.25,4180.75,4183.25,0,0,0,0,0,0,0,0,20251,20151,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,597,727,323,539
1684434300,4183.25,4186.25,4183.25,4183.75,0,0,0,0,0,0,0,0,20252,20152,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,537,939,169,169
1684434600,4184,4186.75,4183.75,4186,0,0,0,0,0,0,0,0,20253,20153,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,163,619,139,461
1684434900,4186,4188,4185.25,4187.5,0,0,0,0,0,0,0,0,20254,20154,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,459,543,197,249
1684435200,4187.5,4187.75,4185,4185.75,0,0,0,0,0,0,0,0,20255,20155,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,251,281,-145,-51
1684435500,4185.75,4189.5,4185.25,4189,0,0,0,0,0,0,0,0,20256,20156,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,-45,839,-59,491
1684435800,4189.25,4190,4187.5,4187.75,0,0,0,0,0,0,0,0,20257,20157,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,499,589,-222,-206
1684436100,4187.75,4190,4187.5,4189,0,0,0,0,0,0,0,0,20258,20158,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,-202,580,-226,290
1684436400,4189.25,4192,4188,4188.25,0,0,0,0,0,0,0,0,20259,20159,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,294,813,-185,-129
1684436700,4188.5,4190.75,4186.75,4190.75,0,0,0,0,0,0,0,0,20260,20160,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,-145,424,-370,350
1684437000,4191,4193,4190.75,4192.75,0,0,0,0,0,0,0,0,20261,20161,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,376,764,242,666
1684437300,4192.5,4198.75,4192.5,4198,0,0,0,0,0,0,0,0,20262,20162,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,668,942,324,876
1684437600,4198,4198.5,4193.75,4194.25,0,0,0,0,0,0,0,0,20263,20163,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,872,970,-448,-194
1684437900,4194.25,4196.75,4192.75,4196.75,0,0,0,0,0,0,0,0,20264,20164,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,-200,470,-422,222
1684438200,4196.75,4198.75,4196,4198.25,0,0,0,0,0,0,0,0,20265,20165,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,230,731,122,655
1684438500,4198.25,4199,4196.5,4198.75,0,0,0,0,0,0,0,0,20266,20166,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,669,669,97,635
1684438800,4198.75,4207.5,4198.25,4206.75,0,0,0,0,0,0,0,0,20267,20167,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,613,929,355,649
1684439100,4206.5,4210.5,4206.5,4209.5,0,0,0,0,0,0,0,0,20268,20168,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,655,1077,-327,377
1684439400,4209.5,4215.5,4209.5,4210.75,0,0,0,0,0,0,0,0,20269,20169,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,385,1140,-432,-356
1684439700,4210.75,4213.75,4209.25,4211.25,0,0,0,0,0,0,0,0,20270,20170,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,-350,606,-426,-142
1684440000,4211,4212.5,4209.75,4211.5,0,0,0,0,0,0,0,0,20271,20171,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1684440300,4211.25,4212,4211,4211,0,0,0,0,0,0,0,0,20272,20172,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1684440600,4211.25,4211.75,4211,4211.5,0,0,0,0,0,0,0,0,20273,20173,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1684440900,4211.5,4213.5,4211.5,4213.25,0,0,0,0,0,0,0,0,20274,20174,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1684441200,4213.25,4213.75,4212.25,4212.75,0,0,0,0,0,0,0,0,20275,20175,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1684441500,4213,4213,4211,4211,0,0,0,0,0,0,0,0,20276,20176,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1684441800,4211,4212.5,4211,4212,0,0,0,0,0,0,0,0,20277,20177,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1684442100,4212.25,4213.75,4212,4213.5,0,0,0,0,0,0,0,0,20278,20178,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1684442400,4213.5,4214.5,4213.5,4214.5,0,0,0,0,0,0,0,0,20279,20179,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1684442700,4214.5,4215.5,4213.5,4215,0,0,0,0,0,0,0,0,20280,20180,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1684443000,4215,4215.75,4214.5,4215.25,0,0,0,0,0,0,0,0,20281,20181,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1684443300,4215.25,4215.5,4214.5,4215.5,0,0,0,0,0,0,0,0,20282,20182,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1684447200,4215.5,4215.75,4213.5,4214.75,0,0,0,0,0,0,0,0,20283,20183,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1684447500,4215,4224.75,4214.75,4221.75,0,0,0,0,0,0,0,0,20284,20184,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1684447800,4221.75,4225.5,4220.5,4225.5,0,0,0,0,0,0,0,0,20285,20185,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1684448100,4225.25,4225.5,4222.75,4223.5,0,0,0,0,0,0,0,0,20286,20186,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1684448400,4223.5,4224,4222.25,4222.75,0,0,0,0,0,0,0,0,20287,20187,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1684448700,4222.75,4223.25,4221,4221.25,0,0,0,0,0,0,0,0,20288,20188,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1684449000,4221.25,4222.25,4221,4221.25,0,0,0,0,0,0,0,0,20289,20189,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1684449300,4221,4222,4219.5,4221.75,0,0,0,0,0,0,0,0,20290,20190,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1684449600,4222,4222,4220.25,4221,0,0,0,0,0,0,0,0,20291,20191,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1684449900,4221,4221,4220,4220.5,0,0,0,0,0,0,0,0,20292,20192,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1684450200,4220.75,4222.5,4220.75,4222,0,0,0,0,0,0,0,0,20293,20193,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1684450500,4222,4222.75,4221.75,4222.25,0,0,0,0,0,0,0,0,20294,20194,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1684450800,4222,4222,4220.25,4220.5,0,0,0,0,0,0,0,0,20295,20195,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1684451100,4220.5,4220.5,4218.5,4219.5,0,0,0,0,0,0,0,0,20296,20196,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1684451400,4219.75,4220.25,4219.25,4219.5,0,0,0,0,0,0,0,0,20297,20197,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1684451700,4219.5,4220.5,4219.25,4219.5,0,0,0,0,0,0,0,0,20298,20198,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1684452000,4219.75,4220.25,4219.5,4219.5,0,0,0,0,0,0,0,0,20299,20199,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1684452300,4219.5,4220.25,4219.5,4219.75,0,0,0,0,0,0,0,0,20300,20200,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1684452600,4219.75,4219.75,4217.5,4218,0,0,0,0,0,0,0,0,20301,20201,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1684452900,4218.25,4218.75,4217.75,4218.25,0,0,0,0,0,0,0,0,20302,20202,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1684453200,4218.25,4218.5,4217.5,4217.75,0,0,0,0,0,0,0,0,20303,20203,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1684453500,4217.75,4218.75,4217.5,4218,0,0,0,0,0,0,0,0,20304,20204,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1684453800,4218,4218.5,4217.5,4217.5,0,0,0,0,0,0,0,0,20305,20205,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1684454100,4217.5,4218,4217.25,4217.5,0,0,0,0,0,0,0,0,20306,20206,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1684454400,4217.5,4219,4217.5,4219,0,0,0,0,0,0,0,0,20307,20207,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1684454700,4219,4219.25,4216.5,4217,0,0,0,0,0,0,0,0,20308,20208,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1684455000,4217,4217.5,4216.5,4216.75,0,0,0,0,0,0,0,0,20309,20209,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1684455300,4216.5,4217.75,4216.25,4216.75,0,0,0,0,0,0,0,0,20310,20210,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1684455600,4216.5,4218.75,4216.5,4218.5,0,0,0,0,0,0,0,0,20311,20211,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1684455900,4218.5,4220.25,4217.75,4218.25,0,0,0,0,0,0,0,0,20312,20212,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1684456200,4218.25,4219,4217.25,4217.25,0,0,0,0,0,0,0,0,20313,20213,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1684456500,4217.5,4217.75,4217,4217.25,0,0,0,0,0,0,0,0,20314,20214,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1684456800,4217.25,4218.25,4217.25,4218,0,0,0,0,0,0,0,0,20315,20215,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1684457100,4218,4218.5,4217.5,4218.25,0,0,0,0,0,0,0,0,20316,20216,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1684457400,4218.25,4218.25,4217.5,4218.25,0,0,0,0,0,0,0,0,20317,20217,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1684457700,4218.25,4218.25,4217.5,4217.75,0,0,0,0,0,0,0,0,20318,20218,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1684458000,4217.75,4218.5,4217,4218,0,0,0,0,0,0,0,0,20319,20219,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1684458300,4218,4218.5,4217.75,4217.75,0,0,0,0,0,0,0,0,20320,20220,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1684458600,4217.5,4218.5,4217.5,4218.25,0,0,0,0,0,0,0,0,20321,20221,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1684458900,4218.25,4218.75,4217,4217.5,0,0,0,0,0,0,0,0,20322,20222,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
